id,likesCount,owner/is_mentionable,owner/is_private,owner/is_verified,repliesCount,text,timestamp,clean_text,us_count,them_count,negation_count,intensifier_count,hedge_count,is_polarized,sentiment,toxicity
18044403446381579,13,True,False,False,0,I love this video 😭😭😭😭🥹,2025-04-15T19:16:19.000Z,I love this video 😭😭😭😭🥹,0,0,0,0,0,False,positive,0.0010282108560204
18003869237758993,58,True,True,False,1,Meg is really HER 😍🔥,2025-04-15T19:35:03.000Z,Meg is really HER 😍🔥,0,0,0,1,0,False,positive,0.0780781656503677
18080275513679888,2,True,False,False,0,That little part is the video itself cause that shit is so smooth 😍🔥,2025-04-15T22:21:57.000Z,That little part is the video itself cause that shit is so smooth 😍🔥,0,0,0,1,0,False,positive,0.9551520943641664
17928251031016037,2,True,False,False,0,👏🏼👏🏼👏🏼,2025-03-25T20:08:56.000Z,👏🏼👏🏼👏🏼,0,0,0,0,0,False,positive,0.0052201258949935
18004459376725381,4,True,False,False,0,💚💚💚💚,2025-03-26T13:03:21.000Z,💚💚💚💚,0,0,0,0,0,False,positive,0.0052201258949935
17863076400367172,2,True,True,False,0,👏👏👏👏,2025-03-25T21:29:05.000Z,👏👏👏👏,0,0,0,0,0,False,positive,0.0052201258949935
18053050904186285,2,True,True,False,0,👏👏👏❤️,2025-03-28T05:50:17.000Z,👏👏👏❤️,0,0,0,0,0,False,positive,0.0052201258949935
17914727934093976,2,False,True,False,0,👏👏🙌🔥🔥🔥,2025-03-24T19:49:24.000Z,👏👏🙌🔥🔥🔥,0,0,0,0,0,False,positive,0.0052201258949935
18077624845681930,2,True,True,False,0,❤️,2025-03-25T22:07:44.000Z,❤️,0,0,0,0,0,False,positive,0.0052201258949935
18069184159918096,2,False,False,False,0,👏👏👏👏👏,2025-03-25T10:20:35.000Z,👏👏👏👏👏,0,0,0,0,0,False,positive,0.0052201258949935
18056120336143686,3,False,True,False,0,🙌🔥👏,2025-03-25T22:01:06.000Z,🙌🔥👏,0,0,0,0,0,False,positive,0.0052201258949935
18095265757551215,3,True,False,False,0,👏👏👏👏👏🔥,2025-03-27T09:27:01.000Z,👏👏👏👏👏🔥,0,0,0,0,0,False,positive,0.0052201258949935
18024565589444668,2,True,False,False,0,✊🏻🤍🤍🤍,2025-03-25T11:12:04.000Z,✊🏻🤍🤍🤍,0,0,0,0,0,False,positive,0.0052201258949935
18071364811870810,3,True,False,True,0,💪🌈🕊👊,2025-03-24T19:12:08.000Z,💪🌈🕊👊,0,0,0,0,0,False,positive,0.0052201258949935
17861437065307977,2,True,False,False,0,👏,2025-03-30T03:38:11.000Z,👏,0,0,0,0,0,False,positive,0.0052201258949935
18463426306070540,1,True,False,False,0,👏👏👏👏💪💪💪,2025-03-31T09:50:06.000Z,👏👏👏👏💪💪💪,0,0,0,0,0,False,positive,0.0052201258949935
18334703542091272,2,True,False,False,0,❤️🙌💯,2025-03-25T10:42:41.000Z,❤️🙌💯,0,0,0,0,0,False,positive,0.0052201258949935
18021332591667962,3,False,True,False,0,✨💚🍀💚✨,2025-03-25T21:28:49.000Z,✨💚🍀💚✨,0,0,0,0,0,False,positive,0.0052201258949935
17957126939923416,222,True,False,False,4,Kissing the earth? What hypocrisy,2025-04-15T11:33:38.000Z,Kissing the earth? What hypocrisy,0,0,0,0,0,False,negative,0.8253083229064941
17962113047869001,95,True,False,False,1,,2025-04-15T11:03:39.000Z,,0,0,0,0,0,False,,
18136128115396084,86,True,True,False,2,"It was a performative stunt! it wasn’t done to promote ‘women in STEM’, it was to show ‘look, we’re so rich that we can afford to splurge half a million on a highly polluting mode of transportation to spend a few minutes in space’.

Tax the rich, as they clearly don’t know what to do with their money anymore.",2025-04-15T12:15:54.000Z,"It was a performative stunt! it wasn’t done to promote ‘women in STEM’, it was to show ‘look, we’re so rich that we can afford to splurge half a million on a highly polluting mode of transportation to spend a few minutes in space’. Tax the rich, as they clearly don’t know what to do with their money anymore.",2,2,2,2,0,True,negative,0.1577846407890319
18040490813199417,354,True,False,False,10,"I have a lot to say about this, but first of all, I’m just so sad for the thousands of scientists who have dedicated decades of their lives to this field, yet will never fulfil their dream of getting into space—while a bunch of millionaires fly up there with absolutely no real purpose. There are scientists who dream every day of what these people just experienced in 11 minutes of flight.
Yes, maybe these women dreamt about it too, but none of them have worked towards this specific dream in the way scientists have—training, researching, and dedicating their lives to it.
On top of that, they’re now taking away records like “first all-female crew to…” or “first Vietnamese woman in space” (and I’m sorry if these aren’t factually correct—I haven’t finished researching yet…), which could’ve perfectly been achieved by hardworking women in the field who truly dedicated their lives to space exploration.
Don’t get me wrong—I’d never want to undermine the work these women have done in their own fields. I actually don’t know much about their careers since my interests lie elsewhere, but I’m sure they’re very talented and have contributed meaningfully to the world. I’m an Ariana fan, so I understand how much good artists can do.
But this mission was honestly just so painful to watch. And that’s not even getting into the issue of people around the world who are starving and dying. Even just thinking about people who work hard every day to reduce their carbon footprint by a bit—meanwhile, these women polluted more in 10 minutes than 30 people would in their lifetimes.
Finally, before some of you come for me, I’m not criticising the ‘all female group’, I am criticising any commercial flights to space (Any mission with scientific purpose is absolutely acceptable for me - this is my opinion).",2025-04-15T11:50:35.000Z,"I have a lot to say about this, but first of all, I’m just so sad for the thousands of scientists who have dedicated decades of their lives to this field, yet will never fulfil their dream of getting into space—while a bunch of millionaires fly up there with absolutely no real purpose. There are scientists who dream every day of what these people just experienced in 11 minutes of flight. Yes, maybe these women dreamt about it too, but none of them have worked towards this specific dream in the way scientists have—training, researching, and dedicating their lives to it. On top of that, they’re now taking away records like “first all-female crew to…” or “first Vietnamese woman in space” (and I’m sorry if these aren’t factually correct—I haven’t finished researching yet…), which could’ve perfectly been achieved by hardworking women in the field who truly dedicated their lives to space exploration. Don’t get me wrong—I’d never want to undermine the work these women have done in their own fields. I actually don’t know much about their careers since my interests lie elsewhere, but I’m sure they’re very talented and have contributed meaningfully to the world. I’m an Ariana fan, so I understand how much good artists can do. But this mission was honestly just so painful to watch. And that’s not even getting into the issue of people around the world who are starving and dying. Even just thinking about people who work hard every day to reduce their carbon footprint by a bit—meanwhile, these women polluted more in 10 minutes than 30 people would in their lifetimes. Finally, before some of you come for me, I’m not criticising the ‘all female group’, I am criticising any commercial flights to space (Any mission with scientific purpose is absolutely acceptable for me - this is my opinion).",0,11,7,5,3,True,negative,0.0009075025445781
18056081450276245,54,False,True,False,1,Pollution tax,2025-04-15T11:05:58.000Z,Pollution tax,0,0,0,0,0,False,neutral,0.012479699216783
18038063732561153,12,False,True,False,1,y.. esto es lo que nosotros mismos estamos alimentando.. gente que no tiene nada que aportar a este mundo lleno de desigualdad y pobreza..😢,2025-04-15T12:26:26.000Z,y.. esto es lo que nosotros mismos estamos alimentando.. gente que no tiene nada que aportar a este mundo lleno de desigualdad y pobreza..😢,0,0,0,0,0,False,negative,0.0445975773036479
17938004804883754,19,False,True,False,1,The funny thing is they didn’t go to outer space. Just up into the thermosphere. Which is still part of earths atmosphere.,2025-04-15T11:57:57.000Z,The funny thing is they didn’t go to outer space. Just up into the thermosphere. Which is still part of earths atmosphere.,0,1,1,0,0,True,neutral,0.000813556544017
18494804077013403,225,True,False,False,4,"Obscene, ridiculous and revolting. These people are completely out of touch with reality 😩",2025-04-15T11:07:33.000Z,"Obscene, ridiculous and revolting. These people are completely out of touch with reality 😩",0,0,0,1,0,False,negative,0.9159594178199768
17862861330304735,8,False,False,False,0,Earth re-entry tax? I'm in!,2025-04-15T15:29:00.000Z,Earth re-entry tax? I'm in!,0,0,0,0,0,False,positive,0.0082515990361571
17860200837333102,10,True,False,False,1,Yes yes! Please go to space and party and stay there!,2025-04-15T11:52:09.000Z,Yes yes! Please go to space and party and stay there!,0,0,0,0,0,False,positive,0.0013939501950517
18090408481521151,45,True,False,False,0,100%. Blasting into space and doing nothing pro-environment is NOT feminism.,2025-04-15T12:34:15.000Z,100%. Blasting into space and doing nothing pro-environment is NOT feminism.,0,0,1,0,0,False,negative,0.0015731122111901
17853878820424964,30,False,True,False,1,There was a legit astronaut too it’s sad her work is being overshadowed by the narrative around celebs on board.,2025-04-15T12:07:41.000Z,There was a legit astronaut too it’s sad her work is being overshadowed by the narrative around celebs on board.,0,0,0,0,0,False,negative,0.0008626077324151
18060125794879375,25,False,True,False,2,All I ask is that; why did u bring them back??? Just throw them out of the world 🤦🏼‍♀️,2025-04-15T11:17:30.000Z,All I ask is that; why did u bring them back??? Just throw them out of the world 🤦🏼‍♀️,0,2,0,0,0,False,negative,0.0651275515556335
18066475573940708,2,True,True,False,0,Love the idea of Earth re-entry Tax.,2025-04-16T02:21:41.000Z,Love the idea of Earth re-entry Tax.,0,0,0,0,0,False,positive,0.0010282108560204
18055887785335299,9,True,False,False,1,how about we send all the billionaires to space and keep them there,2025-04-15T18:03:51.000Z,how about we send all the billionaires to space and keep them there,1,1,0,0,0,True,neutral,0.0153653416782617
18060230071886750,0,False,False,False,0,🔥,2025-04-15T06:17:08.000Z,🔥,0,0,0,0,0,False,positive,0.0052201258949935
17973447392838348,1,True,False,False,0,👏🏼👏🏼🤣,2025-04-15T09:48:49.000Z,👏🏼👏🏼🤣,0,0,0,0,0,False,positive,0.0052201258949935
17895184713197159,80,False,True,False,0,Inspirational,2025-04-14T23:32:42.000Z,Inspirational,0,0,0,0,0,False,positive,0.000869367388077
17980488602686062,1,True,False,False,0,😂😂😂😂,2025-04-14T23:31:08.000Z,😂😂😂😂,0,0,0,0,0,False,neutral,0.0052201258949935
18063858085832690,0,True,False,False,0,😂,2025-04-14T23:35:50.000Z,😂,0,0,0,0,0,False,neutral,0.0052201258949935
18220394728288593,0,True,True,False,0,Is that Bella Ramsey as a first grader,2025-04-15T16:14:06.000Z,Is that Bella Ramsey as a first grader,0,0,0,0,0,False,neutral,0.0169149134308099
18017948060700292,31,False,True,True,0,It is a rule wherever there are young kids the word farts makes them laugh a lot haha 😂 it is a psychological trick some male teachers use! Haha 🤣,2025-04-15T00:36:53.000Z,It is a rule wherever there are young kids the word farts makes them laugh a lot haha 😂 it is a psychological trick some male teachers use! Haha 🤣,0,1,0,0,0,False,positive,0.4425762593746185
18498468988063922,1,True,False,False,0,Stay free people! 🤩☮️🙏🏾📻❤️🥳🥳🥳🥳,2025-04-15T12:17:13.000Z,Stay free people! 🤩☮️🙏🏾📻❤️🥳🥳🥳🥳,0,0,0,0,0,False,positive,0.0023781238123774
18098046148531004,3,True,True,False,0,Would never let my kid watch a man city fan,2025-04-15T11:33:03.000Z,Would never let my kid watch a man city fan,0,0,1,0,1,False,negative,0.0154839875176548
18120576127452239,0,True,False,False,0,I spot the INTJ,2025-04-15T17:48:10.000Z,I spot the INTJ,0,0,0,0,0,False,neutral,0.0010083435336127
18160962769356088,0,True,False,True,0,Who is @liamgallagher,2025-04-16T06:21:36.000Z,Who is @liamgallagher,0,0,0,0,0,False,neutral,0.0055549247190356
17877916152297393,0,True,False,False,0,Real,2025-04-15T00:18:08.000Z,Real,0,0,0,0,0,False,neutral,0.0016356753185391
18064439506949420,0,True,False,False,1,@tommyquid why do I think about you now 😂😂😂😂😂😂😂😂😂,2025-04-16T01:59:57.000Z,@tommyquid why do I think about you now 😂😂😂😂😂😂😂😂😂,0,0,0,0,1,False,neutral,0.0067449896596372
18035134118315481,1,True,False,False,0,Tell these kids about 9/11,2025-04-15T02:26:48.000Z,Tell these kids about 9/11,0,0,0,0,0,False,negative,0.0008592476369813
17877255612205384,0,True,False,False,0,I teach nothing to kids,2025-04-15T00:54:49.000Z,I teach nothing to kids,0,0,0,0,0,False,negative,0.0837404057383537
18064054139052744,0,True,False,False,0,💙💚💙,2025-04-15T23:35:48.000Z,💙💚💙,0,0,0,0,0,False,positive,0.0052201258949935
18027121070433921,0,True,True,False,0,❤️,2025-04-15T22:30:22.000Z,❤️,0,0,0,0,0,False,positive,0.0052201258949935
17965694096902741,0,True,False,False,0,💙💙💙,2025-04-16T07:43:46.000Z,💙💙💙,0,0,0,0,0,False,positive,0.0052201258949935
18063468550995537,0,True,False,False,0,🙌,2025-04-15T19:28:35.000Z,🙌,0,0,0,0,0,False,positive,0.0052201258949935
18162603652343730,0,True,False,False,0,🙏🏽💙🌺💙🙏🏽,2025-04-15T21:57:23.000Z,🙏🏽💙🌺💙🙏🏽,0,0,0,0,0,False,positive,0.0052201258949935
18033559562639250,0,True,True,False,0,🔥🔥,2025-04-16T01:28:15.000Z,🔥🔥,0,0,0,0,0,False,positive,0.0052201258949935
18290644849221062,0,True,False,False,0,🧠🙏🏼,2025-04-15T21:15:12.000Z,🧠🙏🏼,0,0,0,0,0,False,positive,0.0052201258949935
17883191010258839,0,False,True,False,0,😢😢😢😢😢😢,2025-04-15T20:34:53.000Z,😢😢😢😢😢😢,0,0,0,0,0,False,negative,0.0052201258949935
18008527490560722,0,False,False,False,0,😢,2025-04-16T04:44:52.000Z,😢,0,0,0,0,0,False,negative,0.0052201258949935
18264287446263959,1,False,False,False,0,💙💙💙💙,2025-04-15T18:24:57.000Z,💙💙💙💙,0,0,0,0,0,False,positive,0.0052201258949935
18082754374724941,0,False,True,False,0,"Always by your side 
💚🌱🌍",2025-04-15T19:00:33.000Z,Always by your side 💚🌱🌍,0,0,0,0,0,False,positive,0.027324529364705
17907897030108866,2,False,True,False,0,"Que sejam ouvidas estas mensagens e que a humanidade desperte e comece a respeitar o nosso ecossistema, este planeta maravilhoso que nos foi emprestado💚",2025-04-15T19:17:57.000Z,"Que sejam ouvidas estas mensagens e que a humanidade desperte e comece a respeitar o nosso ecossistema, este planeta maravilhoso que nos foi emprestado💚",0,0,0,0,0,False,neutral,0.1033859625458717
18044734094137596,0,False,True,False,0,♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡,2025-04-15T18:19:14.000Z,♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡♡,0,0,0,0,0,False,positive,0.0052201258949935
18074912167839078,0,True,False,False,0,Bravo,2025-04-15T21:36:45.000Z,Bravo,0,0,0,0,0,False,neutral,0.0087791085243225
17950638206801479,0,False,False,False,0,BP has begun to feel more like a NPR show that lost its touch with its base.,2025-03-21T15:38:46.000Z,BP has begun to feel more like a NPR show that lost its touch with its base.,0,0,0,0,0,False,negative,0.0007466114475391
18043485035111299,7,True,True,False,0,"You’re outta pocket dude. Wait until he comes for Indians. The level of concern you lack for people in your own group as seen by the right,  which is all brown people regardless of citizenship status is phenomenal.",2025-03-17T19:20:44.000Z,"You’re outta pocket dude. Wait until he comes for Indians. The level of concern you lack for people in your own group as seen by the right, which is all brown people regardless of citizenship status is phenomenal.",0,0,0,0,0,False,negative,0.3090237081050873
18216358651289886,0,True,False,False,0,Jack = BTC ?,2025-03-10T15:15:40.000Z,Jack = BTC ?,0,0,0,0,0,False,neutral,0.0045561138540506
17847376125386516,3,True,True,False,0,"Missing your monologues , Hope all is well ✊🏽",2025-02-07T18:44:48.000Z,"Missing your monologues , Hope all is well ✊🏽",0,0,0,0,0,False,positive,0.0024343819823116
18029678891624148,1,True,True,False,0,your take on thr bishop was so off base . You should be ashamed,2025-01-26T04:06:44.000Z,your take on thr bishop was so off base . You should be ashamed,0,0,0,1,0,False,negative,0.1147647872567176
18027049130187633,1,True,True,False,0,I’m starting operation Free Saagar,2024-11-07T03:54:38.000Z,I’m starting operation Free Saagar,0,0,0,0,0,False,neutral,0.0115526700392365
18045611644975311,1,True,True,False,0,Also can you start tagging the books you mention because this is the second book I cannot find/remember,2024-10-03T20:53:11.000Z,Also can you start tagging the books you mention because this is the second book I cannot find/remember,0,0,1,0,0,False,negative,0.0008830457809381
18037157273117823,16,False,True,False,2,"@esaagar why does the show feel so one sided lately? I’m a premium sub and I joined because the appeal was that this was an evenly balanced show, but that’s no longer the case",2024-09-11T15:17:58.000Z,"@esaagar why does the show feel so one sided lately? I’m a premium sub and I joined because the appeal was that this was an evenly balanced show, but that’s no longer the case",0,0,1,1,0,False,negative,0.0008393599418923
17858589714217255,2,True,False,False,0,Can you please debunk what’s going on in Bangladesh?,2024-08-09T12:54:46.000Z,Can you please debunk what’s going on in Bangladesh?,0,0,0,0,0,False,neutral,0.0006538155139423
17860897848144167,1,True,False,False,0,No Instagram?,2024-07-22T20:06:50.000Z,No Instagram?,0,0,0,0,0,False,neutral,0.0013564017135649
17917731212952715,1,True,False,False,0,"Congrats, Saager!👏",2024-07-22T14:58:01.000Z,"Congrats, Saager!👏",0,0,0,0,0,False,positive,0.0212873518466949
17923788461924135,4,True,True,False,0,"You misspoke on your recent episode. You said, ""I stand corrected"". We accept your error because you are youngish but with Biden we cannot accept his errors. Why is this?.",2024-07-13T16:15:32.000Z,"You misspoke on your recent episode. You said, ""I stand corrected"". We accept your error because you are youngish but with Biden we cannot accept his errors. Why is this?.",2,0,1,0,0,True,negative,0.0224999692291021
18026065376224736,3,False,True,False,0,Dimitri Melhorn is a tool. I have never heard so much BS and cognitive dissonance come from one person in a single conversation.,2024-07-12T19:47:29.000Z,Dimitri Melhorn is a tool. I have never heard so much BS and cognitive dissonance come from one person in a single conversation.,0,0,1,1,0,False,negative,0.0104890912771224
18124662307324350,7,True,True,False,0,"Man your defense of the 🇮🇱 hostage ""rescue"" today sucked. Lost a lot of respect for you. As a veteran your attempt to conflate the actions of the IDF massacre of civilians as being anything close to what we would do is bullshit.",2024-06-11T07:26:49.000Z,"Man your defense of the 🇮🇱 hostage ""rescue"" today sucked. Lost a lot of respect for you. As a veteran your attempt to conflate the actions of the IDF massacre of civilians as being anything close to what we would do is bullshit.",1,0,0,0,1,False,negative,0.897335946559906
18044039641768382,4,True,True,False,0,Have John Spencer from urban warfare dept at West Point.,2024-05-21T20:05:20.000Z,Have John Spencer from urban warfare dept at West Point.,0,0,0,0,0,False,neutral,0.0006512682302854
18058426637513327,406,True,True,False,19,"Truth is, nobody knows how this will play out.",2025-04-04T16:50:09.000Z,"Truth is, nobody knows how this will play out.",0,0,0,0,0,False,negative,0.0012994274729862
18266607625279859,281,False,True,False,41,"Not a trump guy but it seems to be a long game. Trying to get more production in the U.S., which the U.S. should be focusing on. Short term sacrifice for long term improvements. We rely too much on other countries for things.",2025-04-04T16:37:34.000Z,"Not a trump guy but it seems to be a long game. Trying to get more production in the U.S., which the U.S. should be focusing on. Short term sacrifice for long term improvements. We rely too much on other countries for things.",1,0,1,0,1,True,negative,0.0006667023408226
18042658097428677,624,True,False,False,11,"The fact that Saagar the tariff guy™️ who defended the flat 10% tarrif proposal last year, is saying this tarrif plan is awful is proof that no one defending them is being honest or knows what they're talking about.",2025-04-04T16:27:03.000Z,"The fact that Saagar the tariff guy™️ who defended the flat 10% tarrif proposal last year, is saying this tarrif plan is awful is proof that no one defending them is being honest or knows what they're talking about.",0,2,0,0,0,False,negative,0.0014325366355478
17903258793140354,316,True,True,False,20,"Oh, the people with all the fancy degrees that have been wrong about everything for 40 years think Trump is doing the wrong thing. Interesting lol.",2025-04-04T16:32:06.000Z,"Oh, the people with all the fancy degrees that have been wrong about everything for 40 years think Trump is doing the wrong thing. Interesting lol.",0,0,0,0,1,False,negative,0.0024630068801343
18060261974020212,193,True,False,False,15,Countries are already coming to him to ask to work together to lower the tariffs. Sounds like it’s working so far. Plus 3 Trillion of investment committed. Yes if it becomes a back and forth for a year or two it won’t be good. So far it’s working.,2025-04-04T16:30:26.000Z,Countries are already coming to him to ask to work together to lower the tariffs. Sounds like it’s working so far. Plus 3 Trillion of investment committed. Yes if it becomes a back and forth for a year or two it won’t be good. So far it’s working.,0,0,1,2,0,False,positive,0.0005907104350626
18049796705351756,270,True,False,False,24,I just wanna puke hearing her drivil,2025-04-04T16:41:46.000Z,I just wanna puke hearing her drivil,0,0,0,0,0,False,negative,0.9693241715431212
17927797170028689,3,False,True,False,0,Can’t wait to watch this age not so well. 😂,2025-04-05T04:41:10.000Z,Can’t wait to watch this age not so well. 😂,0,0,2,1,0,False,neutral,0.0066928509622812
17909291718013498,94,True,True,False,14,Short term pain. Long term gain,2025-04-04T17:29:33.000Z,Short term pain. Long term gain,0,0,0,0,0,False,neutral,0.0025016968138515
18153372127362116,1,True,True,False,0,"Seems to me that our president is trying to do something different for the benefit to the country and its citizens. Honey question, would the people prefer more of the same ole same that the previous administration “accomplished”? Keep doing things the same way? Could it be maybe all the percentages and such that the president is saying are incorrect but he is making deals and has plans? Im clearly not an economist, just a tax paying citizen that wants some relief and hoping this administration gives that to us.",2025-04-05T14:20:43.000Z,"Seems to me that our president is trying to do something different for the benefit to the country and its citizens. Honey question, would the people prefer more of the same ole same that the previous administration “accomplished”? Keep doing things the same way? Could it be maybe all the percentages and such that the president is saying are incorrect but he is making deals and has plans? Im clearly not an economist, just a tax paying citizen that wants some relief and hoping this administration gives that to us.",2,0,1,0,4,True,neutral,0.0007180297398008
18277253452252160,1,True,False,False,0,Saagar has his panties pulled so high about this that I thought he was talking about daylight savings for a moment. B😂,2025-04-09T21:16:23.000Z,Saagar has his panties pulled so high about this that I thought he was talking about daylight savings for a moment. B😂,0,0,0,1,1,False,negative,0.4279345273971557
17893603275194467,1,True,True,False,1,😂😂😂😂 everybody panicking! where was this energy under the half dead guy that was running the show the past 4 years? lol,2025-04-04T21:54:03.000Z,😂😂😂😂 everybody panicking! where was this energy under the half dead guy that was running the show the past 4 years? lol,0,0,0,0,0,False,negative,0.0896138176321983
18081892771581591,61,True,True,False,2,"Quick someone call Emily for a level headed take. So disappointed how far BP and Saagar have spiraled. Tarrifs are the starting gun, they're not the end game. Please with the pearl clutching 😂 I'm subscribing to Undercurrents",2025-04-04T18:14:50.000Z,"Quick someone call Emily for a level headed take. So disappointed how far BP and Saagar have spiraled. Tarrifs are the starting gun, they're not the end game. Please with the pearl clutching 😂 I'm subscribing to Undercurrents",0,1,1,1,0,True,negative,0.0015427323523908
18059853566044703,19,True,True,False,0,I have a feeling this will not age well. 😂 i’m going to try to remember to come back to this clip in six months.,2025-04-04T18:37:44.000Z,I have a feeling this will not age well. 😂 i’m going to try to remember to come back to this clip in six months.,0,0,1,0,0,False,negative,0.0006771942717023
"1,81E+16",2,True,False,False,0,"Someone please explain how tariffs are awesome when the world's countries put them on the US, and how tarrifs are scary bad when it's the other way around. Make it make sense tho",2025-04-05T04:42:12.000Z,"Someone please explain how tariffs are awesome when the world's countries put them on the US, and how tarrifs are scary bad when it's the other way around. Make it make sense tho",1,1,0,0,0,True,negative,0.0009110511746257
18098289457468357,6,True,False,False,0,Reading these comments is so disappointing on both sides. It’s really sad.,2025-04-04T17:36:19.000Z,Reading these comments is so disappointing on both sides. It’s really sad.,0,0,0,2,0,False,negative,0.0006287840078584
18077252071774985,0,True,False,False,0,,2025-04-16T03:11:52.000Z,,0,0,0,0,0,False,,
18046976000584251,0,True,False,False,0,🍖🍖🍖🍖🍖🍗🍗🍗🍗🍗🍗🍗🍗🍗🥩🥩🥩🥩🥩🥩🥩🥓🥓🥓🥓🥓🥓🥓🥓🥓🥓🥩🥩🥩🍗🍗🍗🍗🍗🍗🍗🥩🥩🥩🥩🥓 🐂🐄 fooooooood,2025-04-15T19:07:22.000Z,🍖🍖🍖🍖🍖🍗🍗🍗🍗🍗🍗🍗🍗🍗🥩🥩🥩🥩🥩🥩🥩🥓🥓🥓🥓🥓🥓🥓🥓🥓🥓🥩🥩🥩🍗🍗🍗🍗🍗🍗🍗🥩🥩🥩🥩🥓 🐂🐄 fooooooood,0,0,0,0,0,False,neutral,0.255158007144928
18065197510987338,0,False,False,False,0,🍖🍗🥓🧆🍗🐣🍳🌮🌯🍖🍣🍥🦃,2025-04-14T09:34:33.000Z,🍖🍗🥓🧆🍗🐣🍳🌮🌯🍖🍣🍥🦃,0,0,0,0,0,False,neutral,0.0052201258949935
18081313825709509,0,True,False,False,0,🥩🥓🍖🥓🥩🥩🥓🥓🥓🥓🥩,2025-04-14T00:30:57.000Z,🥩🥓🍖🥓🥩🥩🥓🥓🥓🥓🥩,0,0,0,0,0,False,neutral,0.0052201258949935
18468044617069226,0,True,False,False,0,Hi There 🙌,2025-04-07T09:02:44.000Z,Hi There 🙌,0,0,0,0,0,False,positive,0.0009146137163043
18349135909199340,0,True,False,False,0,Thrive,2025-04-06T18:51:17.000Z,Thrive,0,0,0,0,0,False,positive,0.0009473089594393
18072907231889209,0,True,False,False,0,Thrive,2025-04-05T11:04:15.000Z,Thrive,0,0,0,0,0,False,positive,0.0009473089594393
17969607923728326,1,True,False,False,0,🍗🍗🍗🍗🍗🍗🍗🍗🍔🍔🍔🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩,2025-04-01T11:25:15.000Z,🍗🍗🍗🍗🍗🍗🍗🍗🍔🍔🍔🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩🥩,0,0,0,0,0,False,neutral,0.0052201258949935
18078351715737687,1,False,False,False,0,🥩🥩🥩🥩🥓🍖🥓🍖🥓🍖🥓🧆🍗🍗🧆🍖🧆🍖🥓🍖🥓🍖🥓🍖🧆🍖🧆🍖,2025-03-31T04:13:51.000Z,🥩🥩🥩🥩🥓🍖🥓🍖🥓🍖🥓🧆🍗🍗🧆🍖🧆🍖🥓🍖🥓🍖🥓🍖🧆🍖🧆🍖,0,0,0,0,0,False,neutral,0.0052201258949935
17846935245442749,1,True,False,False,0,🍗🥓🥩🍖🥓🥓🥓🥩🥩🥩🥩🥩🍖🍗🍖🍗🍖🍗🥩🥓🍖🍗🥓🍖🥓🍖🥓🥓,2025-03-30T17:20:00.000Z,🍗🥓🥩🍖🥓🥓🥓🥩🥩🥩🥩🥩🍖🍗🍖🍗🍖🍗🥩🥓🍖🍗🥓🍖🥓🍖🥓🥓,0,0,0,0,0,False,neutral,0.0052201258949935
18040180766429780,0,True,False,False,0,Thrive,2025-03-27T19:00:38.000Z,Thrive,0,0,0,0,0,False,positive,0.0009473089594393
18005060426564497,0,True,True,False,0,Thrive,2025-03-23T11:01:15.000Z,Thrive,0,0,0,0,0,False,positive,0.0009473089594393
18134411182392508,0,True,True,False,0,Nothing but love to all vegans out there ❤️🥦,2025-03-22T15:06:22.000Z,Nothing but love to all vegans out there ❤️🥦,0,0,0,0,0,False,positive,0.1346620768308639
17855159133354759,0,True,False,True,0,Thrive,2025-03-20T21:26:16.000Z,Thrive,0,0,0,0,0,False,positive,0.0009473089594393
18088460380589056,0,False,True,False,0,❤👏😍,2025-03-19T20:13:50.000Z,❤👏😍,0,0,0,0,0,False,positive,0.0052201258949935
18289338445223159,400,True,True,False,17,Nice to see Saagar actually holding his side accountable for once.,2025-04-11T15:36:53.000Z,Nice to see Saagar actually holding his side accountable for once.,0,0,0,0,0,False,positive,0.0006905414629727
17916486062983483,189,True,True,False,1,"You’ve been missed Saagar, welcome back to reason. Integrity always looks good on a Journalist.",2025-04-11T15:45:59.000Z,"You’ve been missed Saagar, welcome back to reason. Integrity always looks good on a Journalist.",0,0,0,0,0,False,positive,0.0006667023408226
18220025461292503,37,False,True,False,16,WTF do you clowns in the media know about negotiation,2025-04-11T16:01:41.000Z,WTF do you clowns in the media know about negotiation,0,0,0,0,0,False,negative,0.6888871788978577
18064138462981668,38,True,False,False,17,I don’t understand what yall are so upset about,2025-04-11T15:43:19.000Z,I don’t understand what yall are so upset about,0,0,1,1,0,False,negative,0.0323443301022052
18062546654292783,0,True,True,False,0,🙌🙌🙌,2025-04-11T15:36:39.000Z,🙌🙌🙌,0,0,0,0,0,False,positive,0.0052201258949935
17869905042346401,28,True,True,False,1,"Wow, is Sagar back?",2025-04-11T15:57:18.000Z,"Wow, is Sagar back?",0,0,0,0,0,False,positive,0.0009547317167744
